t_sim,q1,q2,q3,q4,q5,q6,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,tau1,tau2,tau3,tau4,tau5,tau6,tracking_error
21.5000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.525000,0.900000,-0.450000,0.000000,0.000000,-0.011935,-0.036825,0.029277,-9.999869,-0.000000,-0.000000,1.608577
21.5200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.536000,0.912000,-0.452000,0.000000,0.000000,-0.011930,-0.037576,0.030101,-9.999868,0.000000,-0.000000,1.617188
21.5400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.547000,0.924000,-0.454000,0.000000,0.000000,-0.011925,-0.038326,0.030924,-9.999868,-0.000000,-0.000000,1.625919
21.5600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.558000,0.936000,-0.456000,0.000000,0.000000,-0.011920,-0.039076,0.031747,-9.999868,-0.000000,-0.000000,1.634767
21.5800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.569000,0.948000,-0.458000,0.000000,0.000000,-0.011916,-0.039825,0.032568,-9.999868,-0.000000,-0.000000,1.643732
21.6000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.580000,0.960000,-0.460000,0.000000,0.000000,-0.011911,-0.040573,0.033389,-9.999868,-0.000000,0.000000,1.652811
21.6200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.591000,0.972000,-0.462000,0.000000,0.000000,-0.011906,-0.041321,0.034210,-9.999867,0.000000,-0.000000,1.662002
21.6400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.602000,0.984000,-0.464000,0.000000,0.000000,-0.011901,-0.042068,0.035029,-9.999867,0.000000,-0.000000,1.671303
21.6600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.613000,0.996000,-0.466000,0.000000,0.000000,-0.011896,-0.042815,0.035848,-9.999867,0.000000,0.000000,1.680713
21.6800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.624000,1.008000,-0.468000,0.000000,0.000000,-0.011891,-0.043561,0.036667,-9.999867,0.000000,0.000000,1.690230
21.7000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.635000,1.020000,-0.470000,0.000000,0.000000,-0.011886,-0.044306,0.037484,-9.999867,0.000000,0.000000,1.699852
21.7200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.646000,1.032000,-0.472000,0.000000,0.000000,-0.011881,-0.045051,0.038301,-9.999867,0.000000,0.000000,1.709577
21.7400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.657000,1.044000,-0.474000,0.000000,0.000000,-0.011876,-0.045795,0.039117,-9.999866,0.000000,0.000000,1.719403
21.7600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.668000,1.056000,-0.476000,0.000000,0.000000,-0.011871,-0.046538,0.039933,-9.999866,0.000000,-0.000000,1.729329
21.7800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.679000,1.068000,-0.478000,0.000000,0.000000,-0.011866,-0.047281,0.040747,-9.999866,0.000000,-0.000000,1.739353
21.8000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.690000,1.080000,-0.480000,0.000000,0.000000,-0.011861,-0.048023,0.041562,-9.999866,0.000000,0.000000,1.749474
21.8200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.701000,1.092000,-0.482000,0.000000,0.000000,-0.011856,-0.048765,0.042375,-9.999866,0.000000,0.000000,1.759689
21.8400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.712000,1.104000,-0.484000,0.000000,0.000000,-0.011851,-0.049505,0.043188,-9.999865,-0.000000,-0.000000,1.769997
21.8600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.723000,1.116000,-0.486000,0.000000,0.000000,-0.011846,-0.050246,0.044000,-9.999865,0.000000,0.000000,1.780396
21.8800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.734000,1.128000,-0.488000,0.000000,0.000000,-0.011841,-0.050985,0.044811,-9.999865,0.000000,0.000000,1.790886
21.9000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.745000,1.140000,-0.490000,0.000000,0.000000,-0.011836,-0.051724,0.045622,-9.999865,-0.000000,-0.000000,1.801463
21.9200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.756000,1.152000,-0.492000,0.000000,0.000000,-0.011831,-0.052462,0.046432,-9.999865,0.000000,0.000000,1.812128
21.9400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.767000,1.164000,-0.494000,0.000000,0.000000,-0.011826,-0.053200,0.047241,-9.999865,-0.000000,-0.000000,1.822877
21.9600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.778000,1.176000,-0.496000,0.000000,0.000000,-0.011822,-0.053937,0.048049,-9.999864,0.000000,0.000000,1.833710
21.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.789000,1.188000,-0.498000,0.000000,0.000000,-0.011817,-0.054673,0.048857,-9.999864,0.000000,-0.000000,1.844626
22.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.800000,1.200000,-0.500000,0.000000,0.000000,-0.011812,-0.055409,0.049664,-9.999864,0.000000,-0.000000,1.855622
22.0200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.801000,1.201000,-0.501000,0.000000,0.000000,-0.011809,-0.055467,0.049723,-9.999864,0.000000,-0.000000,1.857251
22.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.802000,1.202000,-0.502000,0.000000,0.000000,-0.011807,-0.055524,0.049781,-9.999864,-0.000000,-0.000000,1.858881
22.0600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.803000,1.203000,-0.503000,0.000000,0.000000,-0.011804,-0.055581,0.049840,-9.999864,0.000000,-0.000000,1.860511
22.0800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.804000,1.204000,-0.504000,0.000000,0.000000,-0.011802,-0.055638,0.049898,-9.999864,0.000000,-0.000000,1.862141
22.1000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.805000,1.205000,-0.505000,0.000000,0.000000,-0.011799,-0.055696,0.049957,-9.999864,-0.000000,-0.000000,1.863771
22.1200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.806000,1.206000,-0.506000,0.000000,0.000000,-0.011797,-0.055753,0.050015,-9.999863,-0.000000,0.000000,1.865402
22.1400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.807000,1.207000,-0.507000,0.000000,0.000000,-0.011794,-0.055810,0.050074,-9.999863,-0.000000,-0.000000,1.867032
22.1600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.808000,1.208000,-0.508000,0.000000,0.000000,-0.011792,-0.055867,0.050132,-9.999863,0.000000,-0.000000,1.868663
22.1800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.809000,1.209000,-0.509000,0.000000,0.000000,-0.011789,-0.055924,0.050190,-9.999863,0.000000,0.000000,1.870294
22.2000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.810000,1.210000,-0.510000,0.000000,0.000000,-0.011787,-0.055981,0.050249,-9.999863,-0.000000,0.000000,1.871925
22.2200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.811000,1.211000,-0.511000,0.000000,0.000000,-0.011784,-0.056039,0.050307,-9.999863,0.000000,0.000000,1.873556
22.2400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.812000,1.212000,-0.512000,0.000000,0.000000,-0.011782,-0.056096,0.050365,-9.999863,0.000000,0.000000,1.875188
22.2600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.813000,1.213000,-0.513000,0.000000,0.000000,-0.011779,-0.056153,0.050423,-9.999863,-0.000000,-0.000000,1.876819
22.2800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.814000,1.214000,-0.514000,0.000000,0.000000,-0.011777,-0.056210,0.050481,-9.999863,0.000000,0.000000,1.878451
22.3000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.815000,1.215000,-0.515000,0.000000,0.000000,-0.011775,-0.056266,0.050540,-9.999863,0.000000,0.000000,1.880083
22.3200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.816000,1.216000,-0.516000,0.000000,0.000000,-0.011772,-0.056323,0.050598,-9.999863,0.000000,0.000000,1.881715
22.3400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.817000,1.217000,-0.517000,0.000000,0.000000,-0.011770,-0.056380,0.050656,-9.999862,0.000000,-0.000000,1.883348
22.3600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.818000,1.218000,-0.518000,0.000000,0.000000,-0.011767,-0.056437,0.050714,-9.999862,0.000000,-0.000000,1.884980
22.3800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.819000,1.219000,-0.519000,0.000000,0.000000,-0.011765,-0.056494,0.050772,-9.999862,0.000000,-0.000000,1.886613
22.4000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.820000,1.220000,-0.520000,0.000000,0.000000,-0.011762,-0.056551,0.050830,-9.999862,-0.000000,-0.000000,1.888246
22.4200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.821000,1.221000,-0.521000,0.000000,0.000000,-0.011760,-0.056608,0.050888,-9.999862,0.000000,-0.000000,1.889879
22.4400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.822000,1.222000,-0.522000,0.000000,0.000000,-0.011757,-0.056664,0.050946,-9.999862,0.000000,-0.000000,1.891512
22.4600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.823000,1.223000,-0.523000,0.000000,0.000000,-0.011755,-0.056721,0.051004,-9.999862,0.000000,-0.000000,1.893146
22.4800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.824000,1.224000,-0.524000,0.000000,0.000000,-0.011752,-0.056778,0.051062,-9.999862,-0.000000,-0.000000,1.894779
22.5000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.825000,1.225000,-0.525000,0.000000,0.000000,-0.011750,-0.056834,0.051120,-9.999862,-0.000000,-0.000000,1.896413
22.5200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.826000,1.226000,-0.526000,0.000000,0.000000,-0.011747,-0.056891,0.051177,-9.999862,0.000000,-0.000000,1.898047
22.5400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.827000,1.227000,-0.527000,0.000000,0.000000,-0.011745,-0.056948,0.051235,-9.999862,-0.000000,0.000000,1.899681
22.5600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.828000,1.228000,-0.528000,0.000000,0.000000,-0.011742,-0.057004,0.051293,-9.999861,-0.000000,0.000000,1.901316
22.5800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.829000,1.229000,-0.529000,0.000000,0.000000,-0.011740,-0.057061,0.051351,-9.999861,-0.000000,0.000000,1.902950
22.6000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.830000,1.230000,-0.530000,0.000000,0.000000,-0.011737,-0.057117,0.051408,-9.999861,-0.000000,0.000000,1.904585
22.6200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.831000,1.231000,-0.531000,0.000000,0.000000,-0.011735,-0.057174,0.051466,-9.999861,-0.000000,-0.000000,1.906220
22.6400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.832000,1.232000,-0.532000,0.000000,0.000000,-0.011732,-0.057230,0.051524,-9.999861,-0.000000,0.000000,1.907855
22.6600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.833000,1.233000,-0.533000,0.000000,0.000000,-0.011730,-0.057287,0.051581,-9.999861,-0.000000,-0.000000,1.909490
22.6800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.834000,1.234000,-0.534000,0.000000,0.000000,-0.011728,-0.057343,0.051639,-9.999861,0.000000,-0.000000,1.911125
22.7000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.835000,1.235000,-0.535000,0.000000,0.000000,-0.011725,-0.057399,0.051697,-9.999861,-0.000000,-0.000000,1.912761
22.7200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.836000,1.236000,-0.536000,0.000000,0.000000,-0.011723,-0.057456,0.051754,-9.999861,-0.000000,0.000000,1.914396
22.7400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.837000,1.237000,-0.537000,0.000000,0.000000,-0.011720,-0.057512,0.051812,-9.999861,-0.000000,0.000000,1.916032
22.7600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.838000,1.238000,-0.538000,0.000000,0.000000,-0.011718,-0.057568,0.051869,-9.999861,0.000000,-0.000000,1.917668
22.7800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.839000,1.239000,-0.539000,0.000000,0.000000,-0.011715,-0.057625,0.051927,-9.999860,0.000000,-0.000000,1.919304
22.8000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.840000,1.240000,-0.540000,0.000000,0.000000,-0.011713,-0.057681,0.051984,-9.999860,0.000000,-0.000000,1.920941
22.8200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.841000,1.241000,-0.541000,0.000000,0.000000,-0.011710,-0.057737,0.052042,-9.999860,-0.000000,-0.000000,1.922577
22.8400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.842000,1.242000,-0.542000,0.000000,0.000000,-0.011708,-0.057793,0.052099,-9.999860,-0.000000,0.000000,1.924214
22.8600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.843000,1.243000,-0.543000,0.000000,0.000000,-0.011705,-0.057850,0.052156,-9.999860,0.000000,-0.000000,1.925851
22.8800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.844000,1.244000,-0.544000,0.000000,0.000000,-0.011703,-0.057906,0.052214,-9.999860,0.000000,0.000000,1.927488
22.9000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.845000,1.245000,-0.545000,0.000000,0.000000,-0.011700,-0.057962,0.052271,-9.999860,0.000000,-0.000000,1.929125
22.9200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.846000,1.246000,-0.546000,0.000000,0.000000,-0.011698,-0.058018,0.052328,-9.999860,0.000000,-0.000000,1.930762
22.9400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.847000,1.247000,-0.547000,0.000000,0.000000,-0.011695,-0.058074,0.052385,-9.999860,0.000000,-0.000000,1.932400
22.9600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.848000,1.248000,-0.548000,0.000000,0.000000,-0.011693,-0.058130,0.052443,-9.999860,0.000000,-0.000000,1.934038
22.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.849000,1.249000,-0.549000,0.000000,0.000000,-0.011690,-0.058186,0.052500,-9.999860,-0.000000,0.000000,1.935676
23.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.850000,1.250000,-0.550000,0.000000,0.000000,-0.011688,-0.058242,0.052557,-9.999860,-0.000000,-0.000000,1.937314
23.0200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.851000,1.251000,-0.551000,0.000000,0.000000,-0.011686,-0.058298,0.052614,-9.999859,0.000000,-0.000000,1.938952
23.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.852000,1.252000,-0.552000,0.000000,0.000000,-0.011683,-0.058354,0.052671,-9.999859,-0.000000,-0.000000,1.940590
23.0600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.853000,1.253000,-0.553000,0.000000,0.000000,-0.011681,-0.058409,0.052728,-9.999859,0.000000,-0.000000,1.942229
23.0800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.854000,1.254000,-0.554000,0.000000,0.000000,-0.011678,-0.058465,0.052785,-9.999859,0.000000,-0.000000,1.943867
23.1000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.855000,1.255000,-0.555000,0.000000,0.000000,-0.011676,-0.058521,0.052842,-9.999859,-0.000000,-0.000000,1.945506
23.1200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.856000,1.256000,-0.556000,0.000000,0.000000,-0.011673,-0.058577,0.052899,-9.999859,0.000000,-0.000000,1.947145
23.1400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.857000,1.257000,-0.557000,0.000000,0.000000,-0.011671,-0.058633,0.052956,-9.999859,-0.000000,0.000000,1.948784
23.1600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.858000,1.258000,-0.558000,0.000000,0.000000,-0.011668,-0.058688,0.053013,-9.999859,0.000000,-0.000000,1.950424
23.1800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.859000,1.259000,-0.559000,0.000000,0.000000,-0.011666,-0.058744,0.053070,-9.999859,0.000000,0.000000,1.952063
23.2000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.860000,1.260000,-0.560000,0.000000,0.000000,-0.011663,-0.058800,0.053127,-9.999859,-0.000000,0.000000,1.953703
23.2200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.861000,1.261000,-0.561000,0.000000,0.000000,-0.011661,-0.058855,0.053184,-9.999859,0.000000,0.000000,1.955342
23.2400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.862000,1.262000,-0.562000,0.000000,0.000000,-0.011658,-0.058911,0.053241,-9.999858,-0.000000,0.000000,1.956982
23.2600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.863000,1.263000,-0.563000,0.000000,0.000000,-0.011656,-0.058967,0.053297,-9.999858,0.000000,-0.000000,1.958622
23.2800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.864000,1.264000,-0.564000,0.000000,0.000000,-0.011653,-0.059022,0.053354,-9.999858,0.000000,0.000000,1.960263
23.3000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.865000,1.265000,-0.565000,0.000000,0.000000,-0.011651,-0.059078,0.053411,-9.999858,0.000000,-0.000000,1.961903
23.3200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.866000,1.266000,-0.566000,0.000000,0.000000,-0.011649,-0.059133,0.053468,-9.999858,-0.000000,0.000000,1.963544
23.3400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.867000,1.267000,-0.567000,0.000000,0.000000,-0.011646,-0.059189,0.053524,-9.999858,0.000000,-0.000000,1.965184
23.3600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.868000,1.268000,-0.568000,0.000000,0.000000,-0.011644,-0.059244,0.053581,-9.999858,-0.000000,0.000000,1.966825
23.3800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.869000,1.269000,-0.569000,0.000000,0.000000,-0.011641,-0.059300,0.053638,-9.999858,-0.000000,-0.000000,1.968466
23.4000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.870000,1.270000,-0.570000,0.000000,0.000000,-0.011639,-0.059355,0.053694,-9.999858,0.000000,0.000000,1.970108
23.4200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,0.000000,-0.871000,1.271000,-0.571000,0.000000,0.000000,-0.011636,-0.059410,0.053751,-9.999858,0.000000,-0.000000,1.971749
23.4400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.872000,1.272000,-0.572000,0.000000,0.000000,-0.011634,-0.059466,0.053807,-9.999858,-0.000000,-0.000000,1.973391
23.4600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.873000,1.273000,-0.573000,0.000000,0.000000,-0.011631,-0.059521,0.053864,-9.999857,0.000000,-0.000000,1.975032
23.4800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.874000,1.274000,-0.574000,0.000000,0.000000,-0.011629,-0.059576,0.053920,-9.999857,0.000000,0.000000,1.976674
23.5000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.875000,1.275000,-0.575000,0.000000,0.000000,-0.011626,-0.059632,0.053977,-9.999857,-0.000000,0.000000,1.978316
23.5200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.876000,1.276000,-0.576000,0.000000,0.000000,-0.011624,-0.059687,0.054033,-9.999857,0.000000,-0.000000,1.979958
23.5400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.877000,1.277000,-0.577000,0.000000,0.000000,-0.011621,-0.059742,0.054090,-9.999857,-0.000000,-0.000000,1.981600
23.5600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.878000,1.278000,-0.578000,0.000000,0.000000,-0.011619,-0.059797,0.054146,-9.999857,0.000000,-0.000000,1.983243
23.5800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.879000,1.279000,-0.579000,0.000000,0.000000,-0.011616,-0.059852,0.054202,-9.999857,0.000000,0.000000,1.984885
23.6000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.880000,1.280000,-0.580000,0.000000,0.000000,-0.011614,-0.059907,0.054259,-9.999857,0.000000,0.000000,1.986528
23.6200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.881000,1.281000,-0.581000,0.000000,0.000000,-0.011612,-0.059963,0.054315,-9.999857,0.000000,0.000000,1.988171
23.6400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.882000,1.282000,-0.582000,0.000000,0.000000,-0.011609,-0.060018,0.054371,-9.999857,0.000000,-0.000000,1.989814
23.6600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.883000,1.283000,-0.583000,0.000000,0.000000,-0.011607,-0.060073,0.054427,-9.999857,-0.000000,0.000000,1.991457
23.6800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.884000,1.284000,-0.584000,0.000000,0.000000,-0.011604,-0.060128,0.054484,-9.999856,-0.000000,0.000000,1.993101
23.7000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.885000,1.285000,-0.585000,0.000000,0.000000,-0.011602,-0.060183,0.054540,-9.999856,-0.000000,-0.000000,1.994744
23.7200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.886000,1.286000,-0.586000,0.000000,0.000000,-0.011599,-0.060238,0.054596,-9.999856,0.000000,-0.000000,1.996388
23.7400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.887000,1.287000,-0.587000,0.000000,0.000000,-0.011597,-0.060292,0.054652,-9.999856,0.000000,-0.000000,1.998032
23.7600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.888000,1.288000,-0.588000,0.000000,0.000000,-0.011594,-0.060347,0.054708,-9.999856,0.000000,-0.000000,1.999676
23.7800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.889000,1.289000,-0.589000,0.000000,0.000000,-0.011592,-0.060402,0.054764,-9.999856,-0.000000,0.000000,2.001320
23.8000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.890000,1.290000,-0.590000,0.000000,0.000000,-0.011589,-0.060457,0.054820,-9.999856,-0.000000,-0.000000,2.002964
23.8200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.891000,1.291000,-0.591000,0.000000,0.000000,-0.011587,-0.060512,0.054876,-9.999856,-0.000000,-0.000000,2.004608
23.8400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.892000,1.292000,-0.592000,0.000000,0.000000,-0.011584,-0.060567,0.054932,-9.999856,0.000000,-0.000000,2.006253
23.8600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.893000,1.293000,-0.593000,0.000000,0.000000,-0.011582,-0.060621,0.054988,-9.999856,-0.000000,0.000000,2.007898
23.8800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.894000,1.294000,-0.594000,0.000000,0.000000,-0.011580,-0.060676,0.055044,-9.999856,-0.000000,-0.000000,2.009542
23.9000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.895000,1.295000,-0.595000,0.000000,0.000000,-0.011577,-0.060731,0.055100,-9.999855,0.000000,-0.000000,2.011187
23.9200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.896000,1.296000,-0.596000,0.000000,0.000000,-0.011575,-0.060785,0.055156,-9.999855,0.000000,-0.000000,2.012832
23.9400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.897000,1.297000,-0.597000,0.000000,0.000000,-0.011572,-0.060840,0.055212,-9.999855,-0.000000,-0.000000,2.014478
23.9600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.898000,1.298000,-0.598000,0.000000,0.000000,-0.011570,-0.060895,0.055268,-9.999855,-0.000000,-0.000000,2.016123
23.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.899000,1.299000,-0.599000,0.000000,0.000000,-0.011567,-0.060949,0.055323,-9.999855,-0.000000,-0.000000,2.017769
24.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011565,-0.061004,0.055379,-9.999855,-0.000000,-0.000000,2.019414
24.0200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011565,-0.061004,0.055379,-9.999855,-0.000000,-0.000000,2.019414
24.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011565,-0.061004,0.055379,-9.999855,-0.000000,0.000000,2.019414
24.0600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011565,-0.061004,0.055379,-9.999855,-0.000000,-0.000000,2.019414
24.0800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011565,-0.061004,0.055379,-9.999855,0.000000,0.000000,2.019414
