t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
0.4550,0.013055,0.284724,0.071328,-2.073359,-0.265727,2.457980,-1.607464,0.017247,0.235335,0.090352,-2.158470,-0.273485,2.483872,-1.639095,0.017247,0.235335,0.090352,-2.158470,-0.273485,2.483872,-1.639095,0.0400,0.108599,0.6094,0.0339,0.2032
0.4600,0.013510,0.283932,0.072967,-2.083114,-0.269961,2.465166,-1.620464,0.017494,0.234407,0.091649,-2.166911,-0.277413,2.490821,-1.651358,0.017494,0.234407,0.091649,-2.166911,-0.277413,2.490821,-1.651358,0.0400,0.107274,0.6068,0.0352,0.2002
0.4650,0.013964,0.283147,0.074596,-2.092793,-0.274125,2.472230,-1.633243,0.017737,0.233496,0.092922,-2.175185,-0.281263,2.497634,-1.663379,0.017737,0.233496,0.092922,-2.175185,-0.281263,2.497634,-1.663379,0.0400,0.105869,0.6043,0.0365,0.1972
0.4700,0.014417,0.282370,0.076214,-2.102386,-0.278217,2.479167,-1.645791,0.017975,0.232605,0.094167,-2.183287,-0.285034,2.504304,-1.675149,0.017975,0.232605,0.094167,-2.183287,-0.285034,2.504304,-1.675149,0.0400,0.104387,0.6017,0.0378,0.1942
0.4750,0.014869,0.281599,0.077820,-2.111886,-0.282233,2.485972,-1.658100,0.018208,0.231733,0.095385,-2.191210,-0.288721,2.510829,-1.686661,0.018208,0.231733,0.095385,-2.191210,-0.288721,2.510829,-1.686661,0.0400,0.102831,0.5991,0.0391,0.1913
0.4800,0.015319,0.280834,0.079410,-2.121285,-0.286169,2.492641,-1.670161,0.018435,0.230881,0.096575,-2.198951,-0.292323,2.517202,-1.697906,0.018435,0.230881,0.096575,-2.198951,-0.292323,2.517202,-1.697906,0.0400,0.101205,0.5964,0.0403,0.1884
0.4850,0.015765,0.280075,0.080985,-2.130574,-0.290023,2.499169,-1.681965,0.018656,0.230050,0.097737,-2.206503,-0.295838,2.523420,-1.708878,0.018656,0.230050,0.097737,-2.206503,-0.295838,2.523420,-1.708878,0.0400,0.099513,0.5938,0.0416,0.1856
0.4900,0.016209,0.279320,0.082542,-2.139746,-0.293792,2.505553,-1.693504,0.018872,0.229241,0.098868,-2.213862,-0.299263,2.529479,-1.719570,0.018872,0.229241,0.098868,-2.213862,-0.299263,2.529479,-1.719570,0.0400,0.097758,0.5911,0.0429,0.1828
0.4950,0.016647,0.278569,0.084080,-2.148792,-0.297474,2.511788,-1.704770,0.019082,0.228452,0.099969,-2.221024,-0.302595,2.535376,-1.729975,0.019082,0.228452,0.099969,-2.221024,-0.302595,2.535376,-1.729975,0.0400,0.095945,0.5885,0.0441,0.1800
0.5000,0.017082,0.277822,0.085597,-2.157706,-0.301065,2.517870,-1.715756,0.019287,0.227687,0.101039,-2.227984,-0.305834,2.541107,-1.740086,0.019287,0.227687,0.101039,-2.227984,-0.305834,2.541107,-1.740086,0.0400,0.094077,0.5858,0.0453,0.1773
0.5050,0.017510,0.277079,0.087092,-2.166480,-0.304564,2.523796,-1.726454,0.019485,0.226943,0.102077,-2.234738,-0.308977,2.546668,-1.749899,0.019485,0.226943,0.102077,-2.234738,-0.308977,2.546668,-1.749899,0.0400,0.092160,0.5831,0.0465,0.1746
0.5100,0.017933,0.276339,0.088563,-2.175106,-0.307967,2.529563,-1.736859,0.019677,0.226223,0.103084,-2.241283,-0.312023,2.552056,-1.759407,0.019677,0.226223,0.103084,-2.241283,-0.312023,2.552056,-1.759407,0.0400,0.090198,0.5805,0.0477,0.1721
0.5150,0.018348,0.275602,0.090010,-2.183579,-0.311273,2.535166,-1.746963,0.019863,0.225527,0.104057,-2.247615,-0.314970,2.557270,-1.768607,0.019863,0.225527,0.104057,-2.247615,-0.314970,2.557270,-1.768607,0.0400,0.088196,0.5778,0.0489,0.1695
0.5200,0.018756,0.274869,0.091430,-2.191891,-0.314479,2.540604,-1.756762,0.020042,0.224854,0.104998,-2.253732,-0.317816,2.562306,-1.777494,0.020042,0.224854,0.104998,-2.253732,-0.317816,2.562306,-1.777494,0.0400,0.086159,0.5752,0.0500,0.1670
0.5250,0.019156,0.274139,0.092823,-2.200037,-0.317584,2.545873,-1.766250,0.020215,0.224204,0.105904,-2.259630,-0.320561,2.567163,-1.786063,0.020215,0.224204,0.105904,-2.259630,-0.320561,2.567163,-1.786063,0.0400,0.084094,0.5726,0.0511,0.1646
0.5300,0.019548,0.273412,0.094186,-2.208010,-0.320586,2.550971,-1.775421,0.020382,0.223580,0.106777,-2.265308,-0.323204,2.571838,-1.794312,0.020382,0.223580,0.106777,-2.265308,-0.323204,2.571838,-1.794312,0.0400,0.082005,0.5700,0.0522,0.1623
0.5350,0.019931,0.272690,0.095519,-2.215805,-0.323483,2.555894,-1.784273,0.020542,0.222979,0.107616,-2.270764,-0.325742,2.576330,-1.802238,0.020542,0.222979,0.107616,-2.270764,-0.325742,2.576330,-1.802238,0.0400,0.079899,0.5674,0.0532,0.1600
0.5400,0.020303,0.271971,0.096821,-2.223416,-0.326273,2.560642,-1.792800,0.020696,0.222404,0.108421,-2.275996,-0.328177,2.580637,-1.809839,0.020696,0.222404,0.108421,-2.275996,-0.328177,2.580637,-1.809839,0.0400,0.077782,0.5649,0.0542,0.1578
0.5450,0.020666,0.271257,0.098090,-2.230838,-0.328956,2.565212,-1.800999,0.020843,0.221853,0.109190,-2.281002,-0.330507,2.584759,-1.817112,0.020843,0.221853,0.109190,-2.281002,-0.330507,2.584759,-1.817112,0.0400,0.075661,0.5624,0.0552,0.1556
0.5500,0.021018,0.270547,0.099326,-2.238066,-0.331530,2.569602,-1.808869,0.020983,0.221327,0.109925,-2.285783,-0.332732,2.588696,-1.824058,0.020983,0.221327,0.109925,-2.285783,-0.332732,2.588696,-1.824058,0.0400,0.073543,0.5599,0.0562,0.1535
0.5550,0.021359,0.269844,0.100527,-2.245097,-0.333994,2.573810,-1.816405,0.021117,0.220826,0.110625,-2.290337,-0.334851,2.592446,-1.830674,0.021117,0.220826,0.110625,-2.290337,-0.334851,2.592446,-1.830674,0.0400,0.071436,0.5574,0.0571,0.1515
0.5600,0.021688,0.269146,0.101692,-2.251926,-0.336348,2.577837,-1.823608,0.021244,0.220349,0.111291,-2.294665,-0.336865,2.596009,-1.836962,0.021244,0.220349,0.111291,-2.294665,-0.336865,2.596009,-1.836962,0.0400,0.069346,0.5550,0.0580,0.1495
0.5650,0.022006,0.268455,0.102821,-2.258550,-0.338591,2.581681,-1.830475,0.021364,0.219898,0.111922,-2.298768,-0.338774,2.599387,-1.842922,0.021364,0.219898,0.111922,-2.298768,-0.338774,2.599387,-1.842922,0.0400,0.067282,0.5527,0.0588,0.1476
0.5700,0.022311,0.267771,0.103913,-2.264964,-0.340722,2.585341,-1.837006,0.021478,0.219471,0.112518,-2.302645,-0.340579,2.602579,-1.848556,0.021478,0.219471,0.112518,-2.302645,-0.340579,2.602579,-1.848556,0.0400,0.065253,0.5504,0.0597,0.1458
0.5750,0.022604,0.267095,0.104967,-2.271166,-0.342742,2.588817,-1.843201,0.021585,0.219069,0.113079,-2.306299,-0.342279,2.605588,-1.853864,0.021585,0.219069,0.113079,-2.306299,-0.342279,2.605588,-1.853864,0.0400,0.063267,0.5481,0.0604,0.1441
0.5800,0.022884,0.266428,0.105982,-2.277154,-0.344650,2.592110,-1.849061,0.021686,0.218692,0.113607,-2.309731,-0.343876,2.608414,-1.858850,0.021686,0.218692,0.113607,-2.309731,-0.343876,2.608414,-1.858850,0.0400,0.061333,0.5459,0.0612,0.1424
0.5850,0.023150,0.265770,0.106958,-2.282925,-0.346447,2.595220,-1.854587,0.021780,0.218338,0.114101,-2.312944,-0.345371,2.611059,-1.863518,0.021780,0.218338,0.114101,-2.312944,-0.345371,2.611059,-1.863518,0.0400,0.059460,0.5438,0.0619,0.1408
0.5900,0.023404,0.265122,0.107894,-2.288478,-0.348134,2.598147,-1.859781,0.021868,0.218009,0.114562,-2.315939,-0.346766,2.613525,-1.867870,0.021868,0.218009,0.114562,-2.315939,-0.346766,2.613525,-1.867870,0.0400,0.057658,0.5417,0.0626,0.1392
0.5950,0.023643,0.264485,0.108791,-2.293811,-0.349710,2.600894,-1.864646,0.021950,0.217702,0.114989,-2.318722,-0.348060,2.615816,-1.871912,0.021950,0.217702,0.114989,-2.318722,-0.348060,2.615816,-1.871912,0.0400,0.055934,0.5397,0.0632,0.1377
0.6000,0.023869,0.263860,0.109647,-2.298923,-0.351177,2.603461,-1.869185,0.022025,0.217419,0.115385,-2.321294,-0.349257,2.617934,-1.875649,0.022025,0.217419,0.115385,-2.321294,-0.349257,2.617934,-1.875649,0.0400,0.054300,0.5377,0.0638,0.1363
0.6050,0.024082,0.263247,0.110462,-2.303813,-0.352537,2.605851,-1.873403,0.022095,0.217159,0.115749,-2.323661,-0.350359,2.619883,-1.879088,0.022095,0.217159,0.115749,-2.323661,-0.350359,2.619883,-1.879088,0.0400,0.052763,0.5358,0.0644,0.1350
0.6100,0.024280,0.262647,0.111236,-2.308482,-0.353790,2.608065,-1.877302,0.022158,0.216921,0.116082,-2.325826,-0.351367,2.621666,-1.882234,0.022158,0.216921,0.116082,-2.325826,-0.351367,2.621666,-1.882234,0.0400,0.051331,0.5340,0.0649,0.1337
0.6150,0.024465,0.262061,0.111970,-2.312929,-0.354938,2.610108,-1.880891,0.022216,0.216704,0.116385,-2.327796,-0.352283,2.623288,-1.885096,0.022216,0.216704,0.116385,-2.327796,-0.352283,2.623288,-1.885096,0.0400,0.050013,0.5322,0.0654,0.1325
0.6200,0.024635,0.261489,0.112663,-2.317156,-0.355984,2.611982,-1.884173,0.022268,0.216508,0.116658,-2.329576,-0.353112,2.624754,-1.887682,0.022268,0.216508,0.116658,-2.329576,-0.353112,2.624754,-1.887682,0.0400,0.048814,0.5305,0.0658,0.1313
0.6250,0.024792,0.260931,0.113315,-2.321163,-0.356929,2.613691,-1.887157,0.022315,0.216332,0.116904,-2.331173,-0.353855,2.626068,-1.890001,0.022315,0.216332,0.116904,-2.331173,-0.353855,2.626068,-1.890001,0.0400,0.047739,0.5289,0.0663,0.1303
0.6300,0.024934,0.260389,0.113926,-2.324951,-0.357776,2.615240,-1.889850,0.022357,0.216176,0.117122,-2.332592,-0.354515,2.627237,-1.892064,0.022357,0.216176,0.117122,-2.332592,-0.354515,2.627237,-1.892064,0.0400,0.046792,0.5273,0.0666,0.1292
0.6350,0.025063,0.259862,0.114497,-2.328524,-0.358527,2.616632,-1.892260,0.022393,0.216039,0.117314,-2.333843,-0.355097,2.628266,-1.893880,0.022393,0.216039,0.117314,-2.333843,-0.355097,2.628266,-1.893880,0.0400,0.045974,0.5258,0.0670,0.1283
0.6400,0.025178,0.259351,0.115029,-2.331883,-0.359186,2.617873,-1.894397,0.022425,0.215919,0.117482,-2.334932,-0.355604,2.629163,-1.895462,0.022425,0.215919,0.117482,-2.334932,-0.355604,2.629163,-1.895462,0.0400,0.045285,0.5244,0.0673,0.1274
0.6450,0.025279,0.258857,0.115521,-2.335032,-0.359755,2.618969,-1.896271,0.022453,0.215816,0.117626,-2.335868,-0.356040,2.629934,-1.896823,0.022453,0.215816,0.117626,-2.335868,-0.356040,2.629934,-1.896823,0.0400,0.044721,0.5231,0.0676,0.1265
0.6500,0.025367,0.258378,0.115974,-2.337973,-0.360239,2.619926,-1.897893,0.022476,0.215729,0.117747,-2.336661,-0.356409,2.630587,-1.897975,0.022476,0.215729,0.117747,-2.336661,-0.356409,2.630587,-1.897975,0.0400,0.044278,0.5218,0.0678,0.1257
0.6550,0.025441,0.257916,0.116389,-2.340711,-0.360641,2.620751,-1.899274,0.022495,0.215656,0.117849,-2.337320,-0.356715,2.631129,-1.898932,0.022495,0.215656,0.117849,-2.337320,-0.356715,2.631129,-1.898932,0.0400,0.043949,0.5206,0.0681,0.1250
0.6600,0.025503,0.257471,0.116767,-2.343250,-0.360965,2.621450,-1.900428,0.022511,0.215597,0.117931,-2.337856,-0.356965,2.631571,-1.899711,0.022511,0.215597,0.117931,-2.337856,-0.356965,2.631571,-1.899711,0.0400,0.043724,0.5195,0.0682,0.1243
0.6650,0.025551,0.257042,0.117108,-2.345594,-0.361216,2.622031,-1.901367,0.022524,0.215550,0.117996,-2.338280,-0.357162,2.631920,-1.900327,0.022524,0.215550,0.117996,-2.338280,-0.357162,2.631920,-1.900327,0.0400,0.043592,0.5185,0.0684,0.1237
0.6700,0.025587,0.256628,0.117413,-2.347750,-0.361398,2.622503,-1.902106,0.022533,0.215515,0.118046,-2.338603,-0.357312,2.632186,-1.900796,0.022533,0.215515,0.118046,-2.338603,-0.357312,2.632186,-1.900796,0.0400,0.043541,0.5175,0.0685,0.1231
0.6750,0.025610,0.256231,0.117684,-2.349723,-0.361515,2.622875,-1.902660,0.022540,0.215489,0.118082,-2.338838,-0.357422,2.632379,-1.901138,0.022540,0.215489,0.118082,-2.338838,-0.357422,2.632379,-1.901138,0.0400,0.043559,0.5166,0.0687,0.1226
0.6800,0.025621,0.255848,0.117920,-2.351519,-0.361574,2.623155,-1.903046,0.022545,0.215471,0.118107,-2.338998,-0.357496,2.632511,-1.901370,0.022545,0.215471,0.118107,-2.338998,-0.357496,2.632511,-1.901370,0.0400,0.043630,0.5157,0.0687,0.1221
0.6850,0.025620,0.255481,0.118124,-2.353146,-0.361580,2.623353,-1.903280,0.022548,0.215461,0.118122,-2.339097,-0.357542,2.632592,-1.901513,0.022548,0.215461,0.118122,-2.339097,-0.357542,2.632592,-1.901513,0.0400,0.043740,0.5150,0.0688,0.1217
0.6900,0.025608,0.255127,0.118297,-2.354610,-0.361538,2.623480,-1.903381,0.022549,0.215455,0.118130,-2.339148,-0.357566,2.632634,-1.901588,0.022549,0.215455,0.118130,-2.339148,-0.357566,2.632634,-1.901588,0.0400,0.043877,0.5143,0.0688,0.1213
0.6950,0.025584,0.254787,0.118440,-2.355921,-0.361455,2.623546,-1.903368,0.022550,0.215453,0.118133,-2.339167,-0.357575,2.632650,-1.901615,0.022550,0.215453,0.118133,-2.339167,-0.357575,2.632650,-1.901615,0.0400,0.044024,0.5136,0.0689,0.1210
0.7000,0.025549,0.254459,0.118554,-2.357085,-0.361336,2.623564,-1.903260,0.022550,0.215453,0.118133,-2.339170,-0.357576,2.632652,-1.901620,0.022550,0.215453,0.118133,-2.339170,-0.357576,2.632652,-1.901620,0.0400,0.044171,0.5131,0.0689,0.1207
0.7050,0.025503,0.254142,0.118641,-2.358113,-0.361190,2.623545,-1.903079,0.022551,0.215456,0.118132,-2.339169,-0.357579,2.632655,-1.901617,0.022551,0.215456,0.118132,-2.339169,-0.357579,2.632655,-1.901617,0.0400,0.044301,0.5126,0.0688,0.1205
0.7100,0.025447,0.253835,0.118703,-2.359014,-0.361023,2.623502,-1.902846,0.022557,0.215482,0.118122,-2.339166,-0.357598,2.632677,-1.901602,0.022557,0.215482,0.118122,-2.339166,-0.357598,2.632677,-1.901602,0.0400,0.044397,0.5121,0.0688,0.1203
0.7150,0.025381,0.253538,0.118740,-2.359798,-0.360842,2.623448,-1.902582,0.022573,0.215549,0.118097,-2.339157,-0.357648,2.632733,-1.901563,0.022573,0.215549,0.118097,-2.339157,-0.357648,2.632733,-1.901563,0.0400,0.044441,0.5117,0.0688,0.1201
0.7200,0.025307,0.253251,0.118753,-2.360474,-0.360658,2.623397,-1.902305,0.022603,0.215676,0.118050,-2.339141,-0.357743,2.632841,-1.901488,0.022603,0.215676,0.118050,-2.339141,-0.357743,2.632841,-1.901488,0.0400,0.044420,0.5114,0.0687,0.1200
0.7250,0.025226,0.252974,0.118743,-2.361050,-0.360481,2.623364,-1.902027,0.022652,0.215881,0.117974,-2.339114,-0.357895,2.633013,-1.901368,0.022652,0.215881,0.117974,-2.339114,-0.357895,2.633013,-1.901368,0.0400,0.044323,0.5111,0.0686,0.1199
0.7300,0.025140,0.252710,0.118709,-2.361534,-0.360323,2.623364,-1.901758,0.022723,0.216179,0.117863,-2.339076,-0.358116,2.633264,-1.901193,0.022723,0.216179,0.117863,-2.339076,-0.358116,2.633264,-1.901193,0.0400,0.044143,0.5109,0.0686,0.1198
0.7350,0.025052,0.252460,0.118651,-2.361934,-0.360198,2.623413,-1.901500,0.022820,0.216583,0.117713,-2.339024,-0.358417,2.633604,-1.900955,0.022820,0.216583,0.117713,-2.339024,-0.358417,2.633604,-1.900955,0.0400,0.043878,0.5107,0.0685,0.1198
0.7400,0.024963,0.252230,0.118569,-2.362256,-0.360119,2.623525,-1.901253,0.022945,0.217106,0.117519,-2.338956,-0.358807,2.634044,-1.900647,0.022945,0.217106,0.117519,-2.338956,-0.358807,2.634044,-1.900647,0.0400,0.043526,0.5106,0.0684,0.1198
0.7450,0.024877,0.252024,0.118461,-2.362505,-0.360102,2.623718,-1.901011,0.023101,0.217760,0.117276,-2.338872,-0.359293,2.634595,-1.900263,0.023101,0.217760,0.117276,-2.338872,-0.359293,2.634595,-1.900263,0.0400,0.043089,0.5105,0.0683,0.1198
0.7500,0.024796,0.251848,0.118327,-2.362687,-0.360161,2.624005,-1.900762,0.023290,0.218554,0.116981,-2.338770,-0.359884,2.635263,-1.899796,0.023290,0.218554,0.116981,-2.338770,-0.359884,2.635263,-1.899796,0.0400,0.042572,0.5105,0.0682,0.1198
0.7550,0.024724,0.251707,0.118164,-2.362806,-0.360311,2.624401,-1.900495,0.023515,0.219496,0.116631,-2.338648,-0.360585,2.636056,-1.899242,0.023515,0.219496,0.116631,-2.338648,-0.360585,2.636056,-1.899242,0.0400,0.041982,0.5105,0.0681,0.1198
0.7600,0.024663,0.251610,0.117972,-2.362865,-0.360565,2.624919,-1.900195,0.023777,0.220594,0.116223,-2.338506,-0.361402,2.636980,-1.898597,0.023777,0.220594,0.116223,-2.338506,-0.361402,2.636980,-1.898597,0.0400,0.041327,0.5105,0.0680,0.1199
0.7650,0.024616,0.251563,0.117750,-2.362869,-0.360936,2.625572,-1.899846,0.024078,0.221854,0.115755,-2.338344,-0.362339,2.638040,-1.897857,0.024078,0.221854,0.115755,-2.338344,-0.362339,2.638040,-1.897857,0.0400,0.040617,0.5106,0.0679,0.1200
0.7700,0.024586,0.251574,0.117495,-2.362819,-0.361434,2.626370,-1.899431,0.024418,0.223279,0.115225,-2.338160,-0.363400,2.639241,-1.897018,0.024418,0.223279,0.115225,-2.338160,-0.363400,2.639241,-1.897018,0.0400,0.039865,0.5108,0.0678,0.1201
0.7750,0.024576,0.251651,0.117207,-2.362719,-0.362070,2.627322,-1.898936,0.024799,0.224875,0.114633,-2.337954,-0.364587,2.640584,-1.896080,0.024799,0.224875,0.114633,-2.337954,-0.364587,2.640584,-1.896080,0.0400,0.039081,0.5110,0.0677,0.1201
0.7800,0.024588,0.251803,0.116885,-2.362571,-0.362850,2.628437,-1.898346,0.025221,0.226643,0.113976,-2.337726,-0.365902,2.642072,-1.895041,0.025221,0.226643,0.113976,-2.337726,-0.365902,2.642072,-1.895041,0.0400,0.038280,0.5112,0.0677,0.1202
0.7850,0.024626,0.252037,0.116526,-2.362377,-0.363781,2.629719,-1.897649,0.025685,0.228585,0.113254,-2.337475,-0.367347,2.643707,-1.893900,0.025685,0.228585,0.113254,-2.337475,-0.367347,2.643707,-1.893900,0.0400,0.037475,0.5115,0.0676,0.1203
0.7900,0.024691,0.252361,0.116130,-2.362139,-0.364867,2.631173,-1.896835,0.026190,0.230701,0.112468,-2.337202,-0.368922,2.645488,-1.892656,0.026190,0.230701,0.112468,-2.337202,-0.368922,2.645488,-1.892656,0.0400,0.036681,0.5118,0.0675,0.1203
0.7950,0.024786,0.252784,0.115696,-2.361860,-0.366109,2.632801,-1.895898,0.026737,0.232991,0.111617,-2.336906,-0.370625,2.647415,-1.891310,0.026737,0.232991,0.111617,-2.336906,-0.370625,2.647415,-1.891310,0.0400,0.035915,0.5122,0.0675,0.1204
0.8000,0.024912,0.253312,0.115222,-2.361540,-0.367508,2.634604,-1.894831,0.027324,0.235452,0.110703,-2.336589,-0.372457,2.649487,-1.889862,0.027324,0.235452,0.110703,-2.336589,-0.372457,2.649487,-1.889862,0.0400,0.035192,0.5126,0.0675,0.1204
0.8050,0.025073,0.253953,0.114708,-2.361183,-0.369063,2.636580,-1.893632,0.027953,0.238084,0.109725,-2.336249,-0.374415,2.651703,-1.888315,0.027953,0.238084,0.109725,-2.336249,-0.374415,2.651703,-1.888315,0.0400,0.034529,0.5130,0.0674,0.1204
0.8100,0.025268,0.254714,0.114152,-2.360789,-0.370771,2.638728,-1.892303,0.028621,0.240882,0.108686,-2.335888,-0.376497,2.654058,-1.886671,0.028621,0.240882,0.108686,-2.335888,-0.376497,2.654058,-1.886671,0.0400,0.033942,0.5134,0.0674,0.1204
0.8150,0.025501,0.255601,0.113555,-2.360361,-0.372628,2.641042,-1.890843,0.029327,0.243843,0.107586,-2.335506,-0.378700,2.656550,-1.884930,0.029327,0.243843,0.107586,-2.335506,-0.378700,2.656550,-1.884930,0.0400,0.033446,0.5139,0.0674,0.1203
0.8200,0.025770,0.256619,0.112915,-2.359900,-0.374631,2.643518,-1.889258,0.030072,0.246961,0.106427,-2.335104,-0.381020,2.659175,-1.883097,0.030072,0.246961,0.106427,-2.335104,-0.381020,2.659175,-1.883097,0.0400,0.033055,0.5144,0.0674,0.1202
0.8250,0.026079,0.257774,0.112231,-2.359408,-0.376773,2.646150,-1.887553,0.030853,0.250231,0.105212,-2.334682,-0.383453,2.661927,-1.881175,0.030853,0.250231,0.105212,-2.334682,-0.383453,2.661927,-1.881175,0.0400,0.032781,0.5149,0.0675,0.1201
0.8300,0.026427,0.259070,0.111505,-2.358889,-0.379050,2.648930,-1.885733,0.031668,0.253647,0.103943,-2.334241,-0.385995,2.664803,-1.879167,0.031668,0.253647,0.103943,-2.334241,-0.385995,2.664803,-1.879167,0.0400,0.032632,0.5154,0.0675,0.1199
0.8350,0.026814,0.260512,0.110734,-2.358343,-0.381454,2.651852,-1.883805,0.032517,0.257202,0.102622,-2.333782,-0.388640,2.667795,-1.877077,0.032517,0.257202,0.102622,-2.333782,-0.388640,2.667795,-1.877077,0.0400,0.032613,0.5159,0.0676,0.1196
0.8400,0.027241,0.262101,0.109920,-2.357772,-0.383978,2.654905,-1.881777,0.033397,0.260889,0.101253,-2.333306,-0.391383,2.670899,-1.874909,0.033397,0.260889,0.101253,-2.333306,-0.391383,2.670899,-1.874909,0.0400,0.032724,0.5165,0.0676,0.1193
0.8450,0.027708,0.263842,0.109061,-2.357180,-0.386617,2.658083,-1.879657,0.034307,0.264699,0.099837,-2.332814,-0.394218,2.674106,-1.872670,0.034307,0.264699,0.099837,-2.332814,-0.394218,2.674106,-1.872670,0.0400,0.032960,0.5170,0.0677,0.1190
0.8500,0.028214,0.265735,0.108159,-2.356568,-0.389363,2.661375,-1.877452,0.035244,0.268624,0.098379,-2.332308,-0.397139,2.677410,-1.870362,0.035244,0.268624,0.098379,-2.332308,-0.397139,2.677410,-1.870362,0.0400,0.033314,0.5175,0.0678,0.1186
0.8550,0.028759,0.267782,0.107213,-2.355938,-0.392209,2.664773,-1.875169,0.036206,0.272656,0.096881,-2.331788,-0.400138,2.680804,-1.867992,0.036206,0.272656,0.096881,-2.331788,-0.400138,2.680804,-1.867992,0.0400,0.033773,0.5181,0.0679,0.1181
0.8600,0.029341,0.269984,0.106224,-2.355294,-0.395149,2.668266,-1.872816,0.037192,0.276784,0.095347,-2.331255,-0.403210,2.684279,-1.865565,0.037192,0.276784,0.095347,-2.331255,-0.403210,2.684279,-1.865565,0.0400,0.034322,0.5186,0.0680,0.1176
0.8650,0.029961,0.272339,0.105193,-2.354637,-0.398174,2.671845,-1.870400,0.038198,0.280999,0.093782,-2.330711,-0.406346,2.687827,-1.863087,0.038198,0.280999,0.093782,-2.330711,-0.406346,2.687827,-1.863087,0.0400,0.034945,0.5191,0.0681,0.1170
0.8700,0.030617,0.274848,0.104120,-2.353969,-0.401279,2.675501,-1.867926,0.039223,0.285291,0.092187,-2.330157,-0.409540,2.691439,-1.860564,0.039223,0.285291,0.092187,-2.330157,-0.409540,2.691439,-1.860564,0.0400,0.035623,0.5196,0.0682,0.1163
0.8750,0.031307,0.277507,0.103006,-2.353294,-0.404456,2.679223,-1.865402,0.040263,0.289649,0.090568,-2.329595,-0.412782,2.695108,-1.858002,0.040263,0.289649,0.090568,-2.329595,-0.412782,2.695108,-1.858002,0.0400,0.036338,0.5201,0.0683,0.1156
0.8800,0.032030,0.280315,0.101852,-2.352614,-0.407697,2.683003,-1.862834,0.041317,0.294063,0.088928,-2.329025,-0.416067,2.698823,-1.855408,0.041317,0.294063,0.088928,-2.329025,-0.416067,2.698823,-1.855408,0.0400,0.037070,0.5206,0.0684,0.1148
0.8850,0.032785,0.283269,0.100661,-2.351930,-0.410996,2.686830,-1.860226,0.042381,0.298522,0.087272,-2.328450,-0.419384,2.702577,-1.852787,0.042381,0.298522,0.087272,-2.328450,-0.419384,2.702577,-1.852787,0.0400,0.037802,0.5210,0.0686,0.1139
0.8900,0.033569,0.286364,0.099432,-2.351246,-0.414345,2.690695,-1.857585,0.043454,0.303014,0.085602,-2.327870,-0.422727,2.706358,-1.850146,0.043454,0.303014,0.085602,-2.327870,-0.422727,2.706358,-1.850146,0.0400,0.038517,0.5215,0.0687,0.1129
0.8950,0.034381,0.289597,0.098168,-2.350563,-0.417736,2.694589,-1.854916,0.044532,0.307529,0.083925,-2.327287,-0.426086,2.710159,-1.847491,0.044532,0.307529,0.083925,-2.327287,-0.426086,2.710159,-1.847491,0.0400,0.039198,0.5218,0.0688,0.1119
0.9000,0.035219,0.292962,0.096871,-2.349884,-0.421162,2.698502,-1.852225,0.045612,0.312056,0.082243,-2.326703,-0.429454,2.713969,-1.844830,0.045612,0.312056,0.082243,-2.326703,-0.429454,2.713969,-1.844830,0.0400,0.039832,0.5222,0.0690,0.1108
0.9050,0.036081,0.296453,0.095543,-2.349211,-0.424615,2.702424,-1.849517,0.046693,0.316582,0.080562,-2.326119,-0.432822,2.717779,-1.842170,0.046693,0.316582,0.080562,-2.326119,-0.432822,2.717779,-1.842170,0.0400,0.040406,0.5225,0.0691,0.1096
0.9100,0.036964,0.300064,0.094185,-2.348546,-0.428086,2.706347,-1.846798,0.047771,0.321097,0.078884,-2.325536,-0.436182,2.721580,-1.839515,0.047771,0.321097,0.078884,-2.325536,-0.436182,2.721580,-1.839515,0.0400,0.040907,0.5228,0.0692,0.1084
0.9150,0.037867,0.303788,0.092801,-2.347892,-0.431567,2.710261,-1.844074,0.048843,0.325590,0.077215,-2.324956,-0.439524,2.725361,-1.836874,0.048843,0.325590,0.077215,-2.324956,-0.439524,2.725361,-1.836874,0.0400,0.041327,0.5231,0.0693,0.1071
0.9200,0.038787,0.307618,0.091392,-2.347249,-0.435050,2.714156,-1.841352,0.049908,0.330049,0.075559,-2.324381,-0.442842,2.729114,-1.834253,0.049908,0.330049,0.075559,-2.324381,-0.442842,2.729114,-1.834253,0.0400,0.041657,0.5233,0.0694,0.1057
